"date","bike_count","weekday","is_weekend","is_holiday","FX.Windspitze","FM.Windgeschwindigkeit","RSK.Niederschlagshoehe","RSKF.Niederschlagsform","SDK.Sonnenscheindauer","SHK_TAG.Schneehoehe","NM.Bedeckungsgrad","TMK.Lufttemperatur","UPM.Relative_Feuchte","TXK.Lufttemperatur_Max","TNK.Lufttemperatur_Min","TGK.Lufttemperatur_5cm_min"
2022-03-07,4554,1,0,0,10.5,4.6,0,0,9.483,0,1.3,2.1,50.38,5.6,-1.6,-3.9
2022-03-08,4911,2,0,1,10.5,4,0,0,10.367,0,0,3.6,46,10.5,-2.7,-5.8
2022-03-09,4950,3,0,0,5.2,1.3,0,0,10.383,0,0.3,3,57.54,12.7,-5.9,-8.7
2022-03-10,5188,4,0,0,9.8,2.6,0,0,10.433,0,0,6.2,52.04,16.2,-4.5,-7
2022-03-11,5425,5,0,0,9.3,3.2,0,6,8.833,0,5.3,7.5,46.46,15.1,-1.9,-5.7
2022-03-12,4206,6,1,0,7.9,2.5,0,0,8.267,0,7.7,8.6,53.96,15,2.1,-0.2
2022-03-13,2355,7,1,0,7.3,2.6,2,6,8.717,0,6.1,8.6,55.13,17.4,-2.1,-4.3
2022-03-14,5032,1,0,0,13,4.1,0.8,6,6.867,0,6.3,9.3,72.17,14.4,4.3,2.1
2022-03-15,3839,2,0,0,5.5,1.8,6.6,6,0,0,7.2,7,87.42,9.4,4,2.8
2022-03-16,5210,3,0,0,8.5,3.8,0,0,0,0,4.1,9.6,84.42,13.3,6.7,5.9
2022-03-17,4762,4,0,0,9.8,2.9,1.2,6,0,0,5.3,8.6,83.88,12.1,6.4,5.1
2022-03-18,5212,5,0,0,12.7,6.2,0,0,0.517,0,6.5,8.9,69.5,12.2,6.4,5
2022-03-19,4104,6,1,0,14.5,6,0,0,10.4,0,0.3,7.9,61.25,13,3.8,2
2022-03-20,2246,7,1,0,7.6,2.4,0,6,4.183,0,4,9.2,56.25,18,2.3,-0.3
2022-03-21,5365,1,0,0,7.9,2,0,0,9.3,0,4.4,9.7,57.5,17.2,1.4,-1.1
2022-03-22,5609,2,0,0,4.5,1.3,0,0,11.05,0,0,7.8,56.71,17.7,-2.1,-4.4
2022-03-23,5922,3,0,0,7.6,1.4,0,0,10.767,0,0,7.9,61.38,18.8,-1.4,-3.8
2022-03-24,5698,4,0,0,5.8,1.5,0,0,10.75,0,0,9,57.88,19.6,-1.2,-3.1
2022-03-25,6590,5,0,0,8.1,2.6,0,0,10.783,0,0,9.9,55.63,19.2,-0.6,-3.3
2022-03-26,4543,6,1,0,10.4,4.4,0,0,10.95,0,0,11.7,45.17,18.9,4.2,1.7
2022-03-27,2635,7,1,0,8.5,3,0,0,11.2,0,0,11.8,54.13,20.7,4,0.8
2022-03-28,5669,1,0,0,6.9,1.8,0,0,9.883,0,2.5,10.6,62.75,21,0.5,-1.7
2022-03-29,5635,2,0,0,5.5,1.3,1.9,6,1.467,0,7.6,11.5,62.17,18.6,3.8,2.2
2022-03-30,4135,3,0,0,6.5,1.9,7,6,0,0,6.5,8.8,88.58,10.3,6.7,4.9
2022-03-31,3924,4,0,0,7.9,3.5,7.2,6,0,0,6.2,6.5,88.58,8.3,4.5,4.4
2022-04-01,4014,5,0,0,11.9,4.3,1.8,8,0,0,5,3.1,84.46,5.7,0.6,0.2
2022-04-02,2079,6,1,0,12.3,4.9,3.3,8,0,0,4.4,1.1,88.54,2.1,0.3,-0.6
2022-04-03,1560,7,1,0,7.2,2,0.1,7,3.183,0,5.4,1.9,75.42,5.5,-2.3,-5.4
2022-04-04,4868,1,0,0,17.8,6.5,0.1,6,7.383,0,5.7,4.1,63.79,9.4,-3.1,-5.8
2022-04-05,4426,2,0,0,17,7.5,0,6,0,0,7,8,73.08,10.5,5.2,4.1
2022-04-06,5426,3,0,0,13.6,5.9,0.2,6,2.767,0,6.8,11.7,72.5,15.6,9.9,9.2
2022-04-07,3404,4,0,0,23.7,9.7,8.4,6,0.667,0,7.1,11.2,74.83,14.3,9.1,7.5
2022-04-08,2831,5,0,0,11.4,4.3,52.5,8,0,0,7,6,84.29,9.8,0.3,0
2022-04-09,3291,6,1,0,11,4.4,0,6,9.183,1,4.9,5.3,74.17,10.5,0.5,0
2022-04-10,1702,7,1,0,10.1,3,1.4,6,2.367,0,6.7,5.5,76.58,10.4,0.5,-1.9
2022-04-11,5667,1,0,0,8.7,2.9,0,0,11.883,0,7.4,9.7,60.42,17.6,0,-2
2022-04-12,6315,2,0,0,4.6,1.1,0,0,10.45,0,7.7,13.5,65.13,25.2,2.2,0.4
2022-04-13,6489,3,0,0,5.8,1.4,0,0,9.05,0,5.9,15.8,66.29,23.9,7.6,5.4
2022-04-14,6154,4,0,0,7.8,2.1,0,0,7.133,0,5.6,14.5,76.38,20.7,7.5,5.6
2022-04-15,2121,5,0,1,8.4,2.4,0,0,10.333,0,6.6,13.7,70.46,19.7,6,3.7
2022-04-16,3613,6,1,0,12.6,4.8,0,0,7.6,0,2.4,10.7,57.75,15.3,5.3,3.1
2022-04-17,1453,7,1,1,16.7,4.6,0,0,12.75,0,1,10.1,49.38,16.8,2.6,0
2022-04-18,1886,1,0,1,9.3,3.3,0,0,12.717,0,0.3,10.1,56.67,17.6,2,-0.4
2022-04-19,5458,2,0,0,9.7,2.4,0,0,11.933,0,0.7,11.5,55.71,18.9,0.7,-1.4
2022-04-20,5654,3,0,0,12,4.5,0,0,12.867,0,0.2,10.8,48.08,15.9,5.1,2.5
2022-04-21,5811,4,0,0,11.1,4.3,0,0,9.25,0,4,11.3,59.13,17.2,5.2,3
2022-04-22,5760,5,0,0,9.6,4.3,0,0,11.35,0,0.5,12.9,59.54,19.2,6.1,4.3
2022-04-23,4190,6,1,0,11.7,4.9,1.2,6,4.683,0,6.1,12.6,63.96,16.3,8.6,7.4
2022-04-24,1112,7,1,0,8.6,3.8,15,6,0,0,7.2,10,88.63,11.5,8.8,7.9
2022-04-25,5227,1,0,0,10.9,1.9,4.8,6,2.1,0,6.9,10.8,85.08,16.5,8,6.3
2022-04-26,4842,2,0,0,11,2.1,4.7,6,3.033,0,6.1,9.9,85.58,13.5,8.2,7.9
2022-04-27,6233,3,0,0,8.2,2.3,0,0,7.817,0,3.5,11.3,74.88,17.2,6,3.3
2022-04-28,6541,4,0,0,10.7,3.2,0,0,13.25,0,0.4,12.7,62.38,20.2,5.7,3.5
2022-04-29,6537,5,0,0,10.5,2.5,1.7,6,5.533,0,7.9,13.2,63.67,20.3,5.2,3.4
2022-04-30,3378,6,1,0,7.5,2.9,1.3,6,1.117,0,6.5,10.9,81.96,14.3,8.8,7.1
2022-05-01,2392,7,1,1,7.3,1.5,0,0,4.15,0,4.6,11.3,77.25,16.2,5.7,3.8
2022-05-02,6238,1,0,0,7.2,2.1,0,0,7.317,0,4.1,12.1,75.58,20.3,4,2.4
2022-05-03,5897,2,0,0,13.7,1.8,5.6,6,7.883,0,2.7,13.1,77.58,21.9,5,3.3
2022-05-04,6203,3,0,0,10.5,1.3,0.1,6,8,0,5.3,13.6,75.38,21.9,6.4,5.4
2022-05-05,5462,4,0,0,4.1,1.6,2.7,6,0,0,7.3,12.4,86.25,14.6,10.6,9.3
2022-05-06,6468,5,0,0,10.1,2.1,0,0,9.017,0,5.8,14.1,72.17,20.2,7.1,5.5
2022-05-07,5478,6,1,0,7.7,1.7,0,0,10.683,0,1.9,14,66.92,21.9,4.9,3.4
2022-05-08,3743,7,1,0,10.2,2.9,0,0,12.9,0,4.7,15.5,66.17,23.3,6.2,4.3
2022-05-09,6353,1,0,0,7.7,2.8,0,0,13.5,0,0,17.2,68.75,24.3,11,9.1
2022-05-10,6700,2,0,0,7,1.9,0,0,9.467,0,6.7,18,71.42,25.6,8.3,7
2022-05-11,7009,3,0,0,13.6,3.6,0,0,13.433,0,2.5,21,57.92,29,9.9,8.1
2022-05-12,6890,4,0,0,9.2,3.8,0,6,5.967,0,6.1,20.3,61.67,24.4,17.1,15.7
2022-05-13,6738,5,0,0,10.4,2.9,0,0,9.133,0,3.2,17.8,62.63,22.6,8.2,5.9
2022-05-14,5437,6,1,0,5.6,1.5,0,0,13.917,0,3.1,15.8,62.08,24.7,5.7,4.1
2022-05-15,2928,7,1,0,9,3.5,0.1,6,13.567,0,4.7,19.4,54.46,28,9,7.8
2022-05-16,6020,1,0,0,15.6,3.4,0.1,6,5.317,0,5.8,18,73.17,23.9,12.1,10.1
2022-05-17,7114,2,0,0,6.9,1.8,0,0,12.783,0,4.8,19.6,63.5,26.8,10.1,8.6
2022-05-18,7090,3,0,0,9.7,2.6,0,0,14.167,0,4.4,22.4,52.83,29.8,12.2,10.2
2022-05-19,6862,4,0,0,12.3,2.8,0,6,12.517,0,6,23.1,56.29,31.9,12,10.6
2022-05-20,6092,5,0,0,15.1,2.6,0.7,6,8.833,0,6.3,22.1,69.33,31.3,15.3,14.5
2022-05-21,5309,6,1,0,11.5,3.5,0,0,12.817,0,2.5,17,63.67,23.2,9.2,7.8
2022-05-22,2767,7,1,0,6.4,1.5,5.6,6,9.317,0,5.5,17.5,60.83,25.1,7.1,6.1
2022-05-23,5391,1,0,0,15.9,3.3,4.5,6,3.917,0,7.4,18.7,75.17,25.5,13.9,13.7
2022-05-24,6173,2,0,0,13.1,3.7,1.3,6,8.3,0,5.2,16.3,72.54,21.2,10.8,8.8
2022-05-25,7411,3,0,0,9.1,3.1,0,0,11.667,0,4.4,16.7,61,22.3,9.8,8.1
2022-05-26,2737,4,0,1,10.3,4.1,0,6,6.167,0,6.8,17.3,60.08,22.3,13.7,12.2
2022-05-27,5443,5,0,0,12.7,4.8,0,6,3,0,6.9,16.2,69,19.6,12.7,11.1
2022-05-28,4341,6,1,0,7.6,2.2,0,6,7.617,0,7.1,15.1,47.58,19.4,9.5,7.1
2022-05-29,2035,7,1,0,7.3,2.5,0.6,6,6.8,0,4.6,12.6,57.21,17.8,5.5,4.2
2022-05-30,6836,1,0,0,7.7,2.3,0,0,13.433,0,1.8,12.9,57.58,20.4,3.1,1.6
2022-05-31,6937,2,0,0,7.6,2.2,0,6,8.95,0,5.8,16.1,53.08,23.4,8.7,7.5
2022-06-01,6874,3,0,0,13,3.5,0,0,12.317,0,4,18.1,50.96,24.7,8.9,6.9
2022-06-02,6591,4,0,0,9.6,3.8,0,0,12.467,0,6.5,18.5,48.71,24.1,12.1,11.2
2022-06-03,6006,5,0,0,6.4,2.5,0,6,6.333,0,6.5,20.2,57.58,26,13.6,12.2
2022-06-04,3917,6,1,0,6,2.1,4,6,5.867,0,5.3,20.4,75.54,26.5,14.6,14
2022-06-05,1708,7,1,1,13.3,3.6,3.9,6,3.983,0,6.5,19.5,81.04,25.7,15.9,14.9
2022-06-06,1882,1,0,1,8.7,3.2,2.1,6,3.317,0,6.5,18.8,72.5,22.2,15.5,14.4
2022-06-07,4798,2,0,0,12.3,3,2.4,6,7.65,0,5.3,17.5,77.79,23.8,11.9,10
2022-06-08,4433,3,0,0,13.4,2.7,2,6,6.233,0,5.3,16.7,77.79,24.5,10.6,9.3
2022-06-09,4597,4,0,0,9,3.2,0,6,6.267,0,4.9,15.9,75.04,22.5,9.6,8
2022-06-10,5392,5,0,0,6.6,2.1,0,0,14.833,0,0.4,18,62.58,25.7,9.6,7.4
2022-06-11,4078,6,1,0,6.5,1.7,0,0,14.75,0,0.3,20.3,60.63,28.6,10.2,9.1
2022-06-12,2245,7,1,0,10.7,2,1.9,6,12.85,0,2.4,22.3,58.04,30.6,11.4,10.6
2022-06-13,5566,1,0,0,8.5,2.3,0,0,11.35,0,3.3,19.6,55.54,25.4,13.1,11.1
2022-06-14,5696,2,0,0,9.1,3.1,0,0,14.333,0,3.4,19.8,52.33,27.8,9.1,7.5
2022-06-15,5861,3,0,0,6,1.6,0,0,14.8,0,0.5,22.2,52.54,31.7,10.7,9
2022-06-16,2554,4,0,1,9,2.3,0,0,12.3,0,2.8,22.8,48.83,30.9,12.7,12.1
2022-06-17,5386,5,0,0,9.2,2.1,0,0,13.817,0,5.1,22.1,47.17,31.2,11.7,10.8
2022-06-18,3700,6,1,0,5.5,1.6,0,0,13.367,0,1.5,25.7,48.88,36.3,13,12.1
2022-06-19,1947,7,1,0,12.4,3.5,0,6,14.133,0,0,28.4,44.33,37.1,16.4,15.5
2022-06-20,5853,1,0,0,10,3.5,0.1,6,6.383,0,5.6,20.8,60,28.5,12.9,11.4
2022-06-21,6371,2,0,0,9.3,3.2,0,6,11.35,0,6.2,21.8,52.58,29.5,12.8,11.5
2022-06-22,5406,3,0,0,5.7,1.6,0.5,6,0,0,7.5,20.2,72.21,23.1,16,15.1
2022-06-23,6427,4,0,0,19.6,2.6,13.7,6,10.9,0,3.6,24,65.13,32.5,14.9,13.6
2022-06-24,5181,5,0,0,12.2,3,15.6,6,6.8,0,6.4,19.8,79.21,26.3,15.6,14.8
2022-06-25,4807,6,1,0,8.1,1.9,0.3,6,11.783,0,3.2,21.4,66.5,28.7,14.2,12.5
2022-06-26,2422,7,1,0,12.6,2.7,27.1,6,8.733,0,5.8,22.2,66.67,27.8,16.1,14.5
2022-06-27,4453,1,0,0,12.9,3.1,2.7,6,1.233,0,7,18.9,84.75,23.4,15.7,14.3
2022-06-28,6383,2,0,0,9.5,2.5,0,0,11.533,0,3.8,20.6,64.54,26.8,12.3,10.8
2022-06-29,6554,3,0,0,7,2,0,0,9.383,0,3.8,22.6,68,28.5,16.6,15.5
2022-06-30,5935,4,0,0,18.9,2.9,1.3,6,10.183,0,3.1,22.3,66.96,32.3,14.4,13.2
2022-07-01,5309,5,0,0,7.4,2.7,1.3,6,5.833,0,4.8,16.9,73.08,22.4,12,10.5
2022-07-02,5074,6,1,0,8.8,2.6,0,0,15.083,0,0,20.6,58,28.7,9.6,8.5
2022-07-03,2484,7,1,0,9,2.8,0,0,14.783,0,2.4,23.1,56.54,30,13.9,11.9
2022-07-04,6346,1,0,0,7.1,2,0,0,13.683,0,4.2,22.1,53.13,27.5,14.7,13.5
2022-07-05,6578,2,0,0,9,2.2,0,0,14.55,0,0.2,21.3,52.71,28.6,11.4,10.2
2022-07-06,6611,3,0,0,8.1,2.6,0,0,10.317,0,3.3,18.7,55.46,24.6,11.8,11
2022-07-07,6235,4,0,0,11.1,3.5,0,6,1.317,0,7.2,18,63.83,23.2,10.9,10.2
2022-07-08,6408,5,0,0,10.6,2.3,0,0,14.2,0,0.7,17.9,54.13,24.1,9.8,7.9
2022-07-09,4892,6,1,0,11.4,1.8,0,6,9.867,0,5.2,20.1,59.79,27.2,10.2,9.3
2022-07-10,2410,7,1,0,10,3.9,0,0,6.75,0,4.8,18.7,55.75,23.2,15.1,14.4
2022-07-11,6271,1,0,0,7.5,2,0,0,9.05,0,5.4,20.3,59.71,26.2,15,14.6
2022-07-12,6802,2,0,0,8.4,2.6,0,0,14.3,0,4.3,21.7,56.38,28.9,14.3,12.9
2022-07-13,6583,3,0,0,6.7,1.6,0,6,7.067,0,6.5,23,54.21,32.2,12.6,11.3
2022-07-14,6501,4,0,0,14,3.9,0,0,9.683,0,4.1,24.6,46.79,35.2,14.2,12.8
2022-07-15,6170,5,0,0,8.3,2.9,0,0,14.15,0,0.8,20.3,48.79,26.6,11.7,10.4
2022-07-16,4589,6,1,0,7.7,2.3,0,0,14.517,0,0.5,20.4,47.13,27.5,8.9,7.8
2022-07-17,2512,7,1,0,9,3.2,0,0,14.5,0,1.3,22,41.88,30.1,12.6,11.4
2022-07-18,6185,1,0,0,7.3,2.1,0,0,14.433,0,3.9,23.9,43,34.7,11.4,10.3
2022-07-19,5797,2,0,0,10.8,2.9,0,0,14.483,0,0.2,27.7,38.21,38.2,13.5,12.1
2022-07-20,5883,3,0,0,17,3.5,2.8,6,10.167,0,4,25.8,54.67,34.8,16.7,14.9
2022-07-21,6692,4,0,0,9.4,3.3,0,0,8.467,0,3,22.9,67.63,28.8,17.4,16.1
2022-07-22,6439,5,0,0,8.5,3.1,0,6,12.55,0,2.4,24.6,59.42,31.8,17.3,15.8
2022-07-23,4801,6,1,0,10.9,2.6,0.1,6,8.117,0,5.3,24.9,55.33,31.1,19.6,17.7
2022-07-24,2879,7,1,0,6.3,1.9,0,0,14.2,0,2.3,24.9,54.04,32.3,16.1,14.8
2022-07-25,5550,1,0,0,12.8,3.8,0.3,6,9.267,0,2.4,26.3,52.33,35.7,15.7,15.1
2022-07-26,6191,2,0,0,13.8,3.8,0,0,9.767,0,4.4,22.9,51.58,28,18.2,17.2
2022-07-27,6453,3,0,0,9.2,3.6,0,0,11.2,0,3.9,21.9,49.08,26.3,17.7,16.1
2022-07-28,6204,4,0,0,10.5,4.4,0,0,10.4,0,7.5,23.5,43.92,30.4,15.9,15.2
2022-07-29,5911,5,0,0,10.5,3.6,0,0,9.367,0,4.3,23.5,52.21,29.1,15.4,14.1
2022-07-30,4403,6,1,0,9.6,3,0,0,11.1,0,3.5,23.7,47.79,30.7,15.4,13.5
2022-07-31,2227,7,1,0,11.4,3.3,0,0,10.517,0,4.1,24.3,46.67,33.1,14.4,13.2
2022-08-01,5416,1,0,0,8.8,2.9,0,6,7.167,0,5,23.6,55.04,30.1,18,16.3
2022-08-02,5682,2,0,0,7.3,1.7,0,0,12.5,0,4.8,23.7,55.75,30.9,17.1,15.7
2022-08-03,5159,3,0,0,6.9,1.4,0,0,13.883,0,1.9,25.9,51.92,35.4,15.2,13.9
2022-08-04,4961,4,0,0,6.8,1.9,0.1,6,13.067,0,2.2,28.3,45.83,38.4,17.4,16.2
2022-08-05,4986,5,0,0,12.1,3.3,0,0,7.033,0,6.5,25.5,52.08,32.2,21,20.6
2022-08-06,4755,6,1,0,10.6,4.7,0,0,12.9,0,2.1,21.7,42.58,26.9,15.9,13.9
2022-08-07,2204,7,1,0,11.1,4.1,0,0,13.717,0,0,21.4,39.21,29.1,14.1,11.7
2022-08-08,5031,1,0,0,10.5,3,0,0,13.633,0,0.8,22.2,41.96,30.9,11.1,9.7
2022-08-09,5446,2,0,0,11.3,3.8,0,0,13.533,0,0,24.1,38.17,31.9,15.4,13.7
2022-08-10,5220,3,0,0,14.6,4.4,0,0,13.383,0,0.4,24.5,34.83,31.8,16.9,15.1
2022-08-11,5048,4,0,0,12,3.8,0,0,13.033,0,1.5,23.7,36.79,31.8,15.3,12.7
2022-08-12,5061,5,0,0,11.8,3.8,0,0,13.35,0,0.4,23.8,35.29,31.2,16.4,13.8
2022-08-13,3792,6,1,0,13.3,3.3,0,0,13.4,0,0,23.3,40.29,31.6,15.2,12.7
2022-08-14,1825,7,1,0,11.7,3.6,0,6,9.867,0,4.8,24.5,42.58,33.7,12.8,11.4
2022-08-15,4595,1,0,1,12.9,4.4,0,6,6.35,0,4.9,21.5,63.92,28.1,15.5,14.5
2022-08-16,5149,2,0,0,7.3,1.8,0,0,11.417,0,2.9,22.6,59.08,30.5,14.7,14
2022-08-17,4642,3,0,0,14.3,2.4,0.9,6,3.017,0,7.3,22.3,64.17,29.5,16.7,15.4
2022-08-18,4350,4,0,0,9.8,2.8,0.5,6,3.3,0,7,21,74.54,26.5,17.8,17.3
2022-08-19,4561,5,0,0,8.2,2.8,0,6,3.717,0,6.8,23.7,60.54,29.8,19.4,18.7
2022-08-20,3611,6,1,0,10.5,3.9,0.3,6,7.1,0,3.8,22.3,58.38,28.6,14.6,12.7
2022-08-21,2013,7,1,0,6.5,1.5,0,0,12.267,0,2.7,20.2,52.54,29.4,10.5,9.1
2022-08-22,4389,1,0,0,9.4,1.8,0,0,11.9,0,2.3,22.2,45.42,30.7,12.7,11.3
2022-08-23,4694,2,0,0,7.4,1.7,0,0,12.6,0,1,22.7,49.29,32.4,12.5,11
2022-08-24,4589,3,0,0,11.6,2.7,0,0,12.3,0,4.6,23.4,48.21,32.4,12.9,11.6
2022-08-25,4455,4,0,0,10.2,2.8,0,0,12.583,0,0.3,24.9,51.33,32.6,18,16.1
2022-08-26,4052,5,0,0,10.2,2.1,11.6,6,6.967,0,4.3,22.4,66.63,33,14.7,13.8
2022-08-27,2067,6,1,0,6.3,1.3,14.3,6,2.55,0,6.7,19.9,88.17,23.9,17,16.3
2022-08-28,1845,7,1,0,7.2,2.7,0,0,7.6,0,4,21.1,70.38,26.7,16.9,15.4
2022-08-29,4712,1,0,0,9,3.9,0,0,12.183,0,2.3,21.7,54.92,28.5,14.7,13.5
2022-08-30,4899,2,0,0,12.3,3.7,35.5,6,10.5,0,4.8,23.7,50.38,30.6,17.1,15.8
2022-08-31,3986,3,0,0,8.7,2.4,4.2,6,0.067,0,6.3,18.7,88.04,21.3,15.8,14.7
2022-09-01,5537,4,0,0,9.2,3.4,0,0,10.783,0,3.7,19.1,68.96,24.7,14.3,12.8
2022-09-02,5473,5,0,0,10.3,3.5,0,6,10.933,0,4.3,20.2,54.04,25.9,14.4,12.8
2022-09-03,3189,6,1,0,9.8,1.8,3.4,6,3.717,0,5.7,18.4,80.17,23.4,14.6,13.5
2022-09-04,2223,7,1,0,6.9,1.4,0,0,11.733,0,1,19.6,70.83,28,12.5,11.4
2022-09-05,5645,1,0,0,4.9,1,0.7,6,9.733,0,3.1,20.8,68.08,30.4,13.2,12.1
2022-09-06,5712,2,0,0,8.2,2.1,0,6,9.733,0,5.2,21.9,72.08,29.9,15.5,14.6
2022-09-07,5597,3,0,0,8.3,2.7,3.7,6,8.033,0,5,21.6,70.71,28.4,16.7,15.1
2022-09-08,4636,4,0,0,11.9,3.5,1.1,6,2.783,0,5.7,17.9,78.25,23.1,14,12.5
2022-09-09,4564,5,0,0,12.8,3.6,7.6,6,2.717,0,6.8,17.1,79.17,21.8,14.1,13.1
2022-09-10,3571,6,1,0,12.6,5.4,1.2,6,1.133,0,7.3,16.4,81.79,20.3,14.5,13.8
2022-09-11,2682,7,1,0,8.9,3.1,0,0,6.067,0,4.1,17.7,77.58,23.4,12.5,11
2022-09-12,5990,1,0,0,5.5,1.3,0,0,11.517,0,4.7,17.3,74.67,25.8,9.6,8.3
2022-09-13,6278,2,0,0,6,1.9,11.1,6,4.433,0,7.3,19.2,70.08,27.7,10.8,9.7
2022-09-14,4709,3,0,0,21.6,3.5,40.6,6,3.3,0,6.6,19.6,87.88,26,17.1,17.1
2022-09-15,4473,4,0,0,9.5,3.7,27.7,6,2.633,0,5.7,16.7,86,19.6,13.8,12.6
2022-09-16,5107,5,0,0,10.6,2.8,1,6,2.217,0,6.8,14.3,78.63,18.6,11.6,10.6
2022-09-17,3398,6,1,0,11.5,4.2,6.8,6,2.1,0,7.3,11.8,77.96,16.2,9.3,8.6
2022-09-18,1778,7,1,0,14.7,6.2,0.5,6,1.517,0,7.7,12.9,67.29,16,9.2,8.5
2022-09-19,5603,1,0,0,7.4,3.2,0,6,3.583,0,4.1,11.6,78.38,16.9,6.9,4.9
2022-09-20,5668,2,0,1,5.1,1.7,0,6,4.717,0,5.3,11.3,76.71,16.4,6,4.4
2022-09-21,5915,3,0,0,10.2,2.6,0,0,10.483,0,0.8,10.6,76.21,18,3.6,1.9
2022-09-22,6034,4,0,0,9.5,2.9,0,0,11.167,0,1,12,67.46,19.4,5,2.7
2022-09-23,5989,5,0,0,6.5,1.3,0,0,6.883,0,7.4,11.8,77.33,19.6,4.1,2.2
2022-09-24,3660,6,1,0,5.3,1.2,0.4,6,0.4,0,7.1,13.4,86.63,19.2,9.2,7.8
2022-09-25,1571,7,1,0,7.3,1.9,3.5,6,0.25,0,6,13.1,90.79,15.6,10.4,9.3
2022-09-26,4797,1,0,0,13.1,4.8,15.2,6,3.85,0,6.2,12.1,83.79,15.3,8.5,7.1
2022-09-27,4493,2,0,0,11.7,5.7,16.7,6,0.683,0,6.5,10.2,85.75,11.8,8.5,8
2022-09-28,5090,3,0,0,11.2,3.9,0.6,6,3.9,0,6.7,10.9,83.96,14.5,6.6,4.4
2022-09-29,5533,4,0,0,6.3,1.3,0.5,6,2.583,0,7.4,9.8,85.42,14.2,5.5,4.5
2022-09-30,5578,5,0,0,4.8,1.3,0.6,6,5.95,0,4.1,11,84.33,17.2,7.4,5.5
2022-10-01,2201,6,1,0,14.4,6.4,8,6,0,0,7.4,12.4,83.92,15,9,7.7
2022-10-02,812,7,1,0,7.3,2.3,25.5,6,0,0,7,13.4,93.63,14.7,11.5,10.4
2022-10-03,1978,1,0,1,5.1,1.6,0,0,6.867,0,4.5,11.8,85.71,16.4,7,5.3
2022-10-04,6266,2,0,0,2.8,0.9,0,0,6.9,0,4.8,10.3,87.25,18.9,4.1,3.1
2022-10-05,6181,3,0,0,9.2,2.5,0,0,8.7,0,4.2,14.5,80.13,23.5,6,4.9
2022-10-06,5886,4,0,0,5.6,1.9,0,0,3.717,0,6.8,15.3,75.96,19.2,11.5,9.8
2022-10-07,6052,5,0,0,5.2,1.6,0,6,6.65,0,7.5,14.3,79.38,20.1,10.7,10.7
2022-10-08,4764,6,1,0,7.3,2.1,0,0,5.917,0,5,13.9,80.13,19,7.4,5.4
2022-10-09,3268,7,1,0,9.7,3.2,0,0,10.05,0,0,11.7,76.17,19.4,6.7,5.1
2022-10-10,5753,1,0,0,7.9,2,0,0,8.517,0,4.2,14.7,78.29,23,6.2,4.7
2022-10-11,6090,2,0,0,7.4,3.2,0,0,0.683,0,6.2,13.9,76.75,16.6,10.2,8.2
2022-10-12,6137,3,0,0,5.5,1.6,0,0,8.633,0,3.4,12.4,81.75,18.8,8.5,7
2022-10-13,5858,4,0,0,5,1.6,0,6,0.117,0,7.5,12.9,88.58,16.9,8.5,7
2022-10-14,4989,5,0,0,11.2,2.4,10.6,6,0,0,7.5,14.7,89.21,18.3,11,9.8
2022-10-15,2826,6,1,0,11.6,4.9,1.7,6,0,0,7.2,16.6,89.21,18,14.8,13.4
2022-10-16,2241,7,1,0,4.3,1.2,0,6,1.933,0,6.9,16.7,87.42,21.5,11.8,9.8
2022-10-17,6150,1,0,0,6,1.4,0,0,9.05,0,5.7,16,85,24.5,9.6,8
2022-10-18,5922,2,0,0,6.5,1.8,0.2,6,2.067,0,6.7,17,86,21.4,13.2,11.5
2022-10-19,6050,3,0,0,10.6,4.1,0,0,4.767,0,7.3,15.3,88.46,18.6,12.7,11.5
2022-10-20,5610,4,0,0,9.4,1.5,12,6,0.967,0,7.6,13.4,91.71,15.7,9.8,8.8
2022-10-21,4523,5,0,0,12.6,2.8,14.1,6,0,0,7.4,15.3,90.17,18.3,13.1,11.7
2022-10-22,4417,6,1,0,10.3,2.9,0,0,7.717,0,5.5,15.1,84.13,21,10,8.1
2022-10-23,2327,7,1,0,8.7,1.1,3.4,6,4.05,0,7.2,14.2,87.33,20.5,9.1,7.5
2022-10-24,5409,1,0,0,11.9,3.3,0.5,6,3.167,0,6.4,15.7,82.67,19.9,11.7,9.1
2022-10-25,6265,2,0,0,7.6,2.1,0,6,7.483,0,5.5,14.3,82.75,20,11,9.3
2022-10-26,6404,3,0,0,8.9,2.1,0,6,5.05,0,6.6,14.9,86.54,21.2,10,8
2022-10-27,6803,4,0,0,2.9,1,0,4,4.767,0,5.1,12.9,90.83,20.7,7.9,6.7
2022-10-28,6668,5,0,0,4.8,1,0,0,3.583,0,7.4,15.1,88.54,22.6,10.5,8.7
2022-10-29,4632,6,1,0,3.2,0.9,0,0,5.883,0,6.4,14.8,86.58,22.9,9.1,7.5
2022-10-30,2347,7,1,0,4.1,1,0,0,7.417,0,7,14.3,86.75,21.8,8.6,6.5
2022-10-31,5739,1,0,1,4.3,1.1,1.5,6,3.7,0,7.5,12.1,88.58,17.3,7.4,5.6
2022-11-01,2273,2,0,1,11.5,3,0,6,3.967,0,5.3,13.1,85.42,16.9,6.7,4.4
2022-11-02,5931,3,0,0,10.5,3,0,0,4.767,0,6,11.2,81.58,15.9,5.8,4
